video_path,num_frames,original_label,class_id,speed_label
SomethingV2/frames/79917,34,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/27486,28,Throwing something,151,1
SomethingV2/frames/210541,31,Throwing something,151,1
SomethingV2/frames/85129,25,Something falling like a rock,135,1
SomethingV2/frames/103973,24,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/129635,21,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/108539,37,Throwing something,151,1
SomethingV2/frames/129749,67,Something falling like a rock,135,1
SomethingV2/frames/6869,31,Throwing something,151,1
SomethingV2/frames/220327,36,Throwing something,151,1
SomethingV2/frames/220369,36,Touching (without moving) part of something,160,0
SomethingV2/frames/160051,41,Holding something,16,0
SomethingV2/frames/193584,36,Holding something,16,0
SomethingV2/frames/206662,49,Touching (without moving) part of something,160,0
SomethingV2/frames/101133,41,Throwing something onto a surface,155,1
SomethingV2/frames/94915,33,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/133575,45,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/3348,69,Holding something,16,0
SomethingV2/frames/115222,46,Throwing something against something,152,1
SomethingV2/frames/42103,52,Pushing something so that it slightly moves,100,0
SomethingV2/frames/210030,64,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/137116,38,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/170267,37,Holding something,16,0
SomethingV2/frames/212219,31,Something falling like a feather or paper,134,0
SomethingV2/frames/11823,48,Pushing something so that it slightly moves,100,0
SomethingV2/frames/186528,52,Throwing something in the air and catching it,153,1
SomethingV2/frames/206252,43,Touching (without moving) part of something,160,0
SomethingV2/frames/69228,33,Throwing something in the air and catching it,153,1
SomethingV2/frames/46059,23,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/34813,56,Holding something,16,0
SomethingV2/frames/57725,50,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/72675,31,Throwing something onto a surface,155,1
SomethingV2/frames/213187,49,Throwing something in the air and catching it,153,1
SomethingV2/frames/128927,20,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/98867,35,Pushing something so that it slightly moves,100,0
SomethingV2/frames/177160,33,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/42197,61,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/47545,63,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/65244,36,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/200680,44,Holding something,16,0
SomethingV2/frames/207709,58,Throwing something in the air and catching it,153,1
SomethingV2/frames/49204,24,Throwing something,151,1
SomethingV2/frames/10307,38,Touching (without moving) part of something,160,0
SomethingV2/frames/93269,17,Throwing something,151,1
SomethingV2/frames/159696,38,Touching (without moving) part of something,160,0
SomethingV2/frames/5343,30,Throwing something against something,152,1
SomethingV2/frames/175974,48,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/164103,42,Something falling like a rock,135,1
SomethingV2/frames/60128,36,Poking something so it slightly moves,55,0
SomethingV2/frames/96860,44,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/130139,25,Pushing something so that it slightly moves,100,0
SomethingV2/frames/96413,62,Pushing something so that it slightly moves,100,0
SomethingV2/frames/172856,39,Holding something,16,0
SomethingV2/frames/84644,33,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/1618,27,Throwing something,151,1
SomethingV2/frames/77911,59,Something falling like a feather or paper,134,0
SomethingV2/frames/32405,24,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/59037,48,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/26231,22,Throwing something in the air and catching it,153,1
SomethingV2/frames/117184,37,Touching (without moving) part of something,160,0
SomethingV2/frames/74363,36,Pushing something so that it slightly moves,100,0
SomethingV2/frames/134755,19,Touching (without moving) part of something,160,0
SomethingV2/frames/49822,31,Pushing something so that it slightly moves,100,0
SomethingV2/frames/127843,23,Pushing something so that it slightly moves,100,0
SomethingV2/frames/124453,27,Throwing something,151,1
SomethingV2/frames/33611,44,Holding something,16,0
SomethingV2/frames/67598,43,Something falling like a rock,135,1
SomethingV2/frames/92115,39,Throwing something against something,152,1
SomethingV2/frames/137467,27,Throwing something,151,1
SomethingV2/frames/74649,50,Something falling like a rock,135,1
SomethingV2/frames/77937,34,Poking something so it slightly moves,55,0
SomethingV2/frames/216567,53,Touching (without moving) part of something,160,0
SomethingV2/frames/187503,27,Holding something,16,0
SomethingV2/frames/107655,17,Holding something,16,0
SomethingV2/frames/30822,43,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/24590,63,Touching (without moving) part of something,160,0
SomethingV2/frames/18615,37,Pushing something so that it slightly moves,100,0
SomethingV2/frames/186885,35,Touching (without moving) part of something,160,0
SomethingV2/frames/188216,30,Touching (without moving) part of something,160,0
SomethingV2/frames/96541,43,Throwing something,151,1
SomethingV2/frames/204229,44,Touching (without moving) part of something,160,0
SomethingV2/frames/167973,52,Throwing something onto a surface,155,1
SomethingV2/frames/146065,45,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/209136,37,Throwing something against something,152,1
SomethingV2/frames/22855,30,Throwing something,151,1
SomethingV2/frames/92937,40,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/210340,22,Something falling like a rock,135,1
SomethingV2/frames/9972,32,Holding something,16,0
SomethingV2/frames/36404,22,Poking something so it slightly moves,55,0
SomethingV2/frames/70451,67,Holding something,16,0
SomethingV2/frames/128388,27,Poking something so it slightly moves,55,0
SomethingV2/frames/195584,36,Pushing something so that it slightly moves,100,0
SomethingV2/frames/36781,35,Throwing something,151,1
SomethingV2/frames/92047,39,Touching (without moving) part of something,160,0
SomethingV2/frames/213498,41,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/107439,27,Something falling like a feather or paper,134,0
SomethingV2/frames/165657,48,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/201349,42,Throwing something onto a surface,155,1
SomethingV2/frames/201935,40,Pushing something so that it slightly moves,100,0
SomethingV2/frames/146588,30,Poking something so it slightly moves,55,0
SomethingV2/frames/114418,41,Poking something so it slightly moves,55,0
SomethingV2/frames/113366,31,Throwing something,151,1
SomethingV2/frames/175066,48,Throwing something,151,1
SomethingV2/frames/55182,46,Throwing something onto a surface,155,1
SomethingV2/frames/5778,24,Touching (without moving) part of something,160,0
SomethingV2/frames/218538,50,Throwing something,151,1
SomethingV2/frames/56598,40,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/166682,27,Throwing something,151,1
SomethingV2/frames/24949,65,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/87137,70,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/185962,34,Poking something so it slightly moves,55,0
SomethingV2/frames/155781,32,Something falling like a rock,135,1
SomethingV2/frames/77120,28,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/8402,39,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/134463,14,Holding something,16,0
SomethingV2/frames/160169,31,Throwing something,151,1
SomethingV2/frames/122357,57,Spinning something so it continues spinning,139,1
SomethingV2/frames/193133,35,Something falling like a rock,135,1
SomethingV2/frames/144481,36,Throwing something in the air and catching it,153,1
SomethingV2/frames/172591,36,Pushing something so that it slightly moves,100,0
SomethingV2/frames/166446,37,Throwing something,151,1
SomethingV2/frames/115748,15,Holding something,16,0
SomethingV2/frames/74514,32,Poking something so it slightly moves,55,0
SomethingV2/frames/123276,43,Poking something so it slightly moves,55,0
SomethingV2/frames/86524,41,Throwing something onto a surface,155,1
SomethingV2/frames/54874,45,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/25720,37,Throwing something in the air and catching it,153,1
SomethingV2/frames/73569,60,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/69230,43,Something falling like a rock,135,1
SomethingV2/frames/140924,42,Throwing something,151,1
SomethingV2/frames/47458,44,Something falling like a rock,135,1
SomethingV2/frames/26751,39,Throwing something onto a surface,155,1
SomethingV2/frames/163506,39,Pushing something so that it slightly moves,100,0
SomethingV2/frames/115563,55,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/83651,41,Pushing something so that it slightly moves,100,0
SomethingV2/frames/101979,37,Throwing something against something,152,1
SomethingV2/frames/163121,38,Touching (without moving) part of something,160,0
SomethingV2/frames/205804,39,Something falling like a feather or paper,134,0
SomethingV2/frames/17416,28,Throwing something against something,152,1
SomethingV2/frames/141126,39,Touching (without moving) part of something,160,0
SomethingV2/frames/150408,36,Something falling like a rock,135,1
SomethingV2/frames/95616,46,Touching (without moving) part of something,160,0
SomethingV2/frames/217267,53,Pushing something so that it slightly moves,100,0
SomethingV2/frames/10093,39,Touching (without moving) part of something,160,0
SomethingV2/frames/209161,38,Poking something so it slightly moves,55,0
SomethingV2/frames/46772,40,Holding something,16,0
SomethingV2/frames/30449,52,Poking something so it slightly moves,55,0
SomethingV2/frames/23827,41,Throwing something,151,1
SomethingV2/frames/40328,42,Pushing something so that it slightly moves,100,0
SomethingV2/frames/146080,65,Pushing something so that it slightly moves,100,0
SomethingV2/frames/195384,28,Pushing something so that it slightly moves,100,0
SomethingV2/frames/106712,29,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/74343,55,Pushing something so that it slightly moves,100,0
SomethingV2/frames/188168,49,Something falling like a feather or paper,134,0
SomethingV2/frames/203810,53,Something falling like a rock,135,1
SomethingV2/frames/170345,26,Something falling like a rock,135,1
SomethingV2/frames/152968,23,Throwing something onto a surface,155,1
SomethingV2/frames/26948,65,Holding something,16,0
SomethingV2/frames/205738,41,Throwing something onto a surface,155,1
SomethingV2/frames/105771,34,Throwing something,151,1
SomethingV2/frames/103667,32,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/106906,45,Pushing something so that it slightly moves,100,0
SomethingV2/frames/218527,43,Poking something so it slightly moves,55,0
SomethingV2/frames/148315,53,Throwing something in the air and catching it,153,1
SomethingV2/frames/211231,39,Throwing something against something,152,1
SomethingV2/frames/17697,50,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/161518,34,Throwing something onto a surface,155,1
SomethingV2/frames/193629,56,Something falling like a feather or paper,134,0
SomethingV2/frames/37270,31,Something falling like a feather or paper,134,0
SomethingV2/frames/27252,25,Throwing something onto a surface,155,1
SomethingV2/frames/173762,49,Something falling like a rock,135,1
SomethingV2/frames/198236,45,Throwing something onto a surface,155,1
SomethingV2/frames/87976,54,Poking something so it slightly moves,55,0
SomethingV2/frames/82268,35,Throwing something in the air and catching it,153,1
SomethingV2/frames/199360,65,Pushing something so that it slightly moves,100,0
SomethingV2/frames/181739,41,Throwing something against something,152,1
SomethingV2/frames/205058,37,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/173106,64,Touching (without moving) part of something,160,0
SomethingV2/frames/189644,49,Throwing something against something,152,1
SomethingV2/frames/186309,43,Throwing something onto a surface,155,1
SomethingV2/frames/38328,61,Poking something so it slightly moves,55,0
SomethingV2/frames/142586,45,Spinning something so it continues spinning,139,1
SomethingV2/frames/99267,35,Touching (without moving) part of something,160,0
SomethingV2/frames/166852,28,Holding something,16,0
SomethingV2/frames/75002,43,Holding something,16,0
SomethingV2/frames/162724,38,Pushing something so that it slightly moves,100,0
SomethingV2/frames/117953,34,Something falling like a rock,135,1
SomethingV2/frames/24650,27,Poking something so it slightly moves,55,0
SomethingV2/frames/46044,36,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/17848,65,Throwing something,151,1
SomethingV2/frames/134898,37,Pushing something so that it slightly moves,100,0
SomethingV2/frames/10171,20,Something falling like a rock,135,1
SomethingV2/frames/162394,63,Throwing something against something,152,1
SomethingV2/frames/56586,62,Holding something,16,0
SomethingV2/frames/203630,40,Pushing something so that it slightly moves,100,0
SomethingV2/frames/17201,45,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/72366,42,Throwing something,151,1
SomethingV2/frames/189284,25,Something falling like a feather or paper,134,0
SomethingV2/frames/49866,40,Throwing something against something,152,1
SomethingV2/frames/162593,33,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/87854,25,Touching (without moving) part of something,160,0
SomethingV2/frames/184650,32,Something falling like a rock,135,1
SomethingV2/frames/136446,34,Pushing something so that it slightly moves,100,0
SomethingV2/frames/73742,61,Throwing something against something,152,1
SomethingV2/frames/195717,31,Something falling like a feather or paper,134,0
SomethingV2/frames/135439,35,Touching (without moving) part of something,160,0
SomethingV2/frames/210491,72,Holding something,16,0
SomethingV2/frames/76231,34,Poking something so it slightly moves,55,0
SomethingV2/frames/173150,45,Pushing something so that it slightly moves,100,0
SomethingV2/frames/10603,30,Throwing something onto a surface,155,1
SomethingV2/frames/100563,29,Something falling like a rock,135,1
SomethingV2/frames/214856,38,Touching (without moving) part of something,160,0
SomethingV2/frames/53475,61,Throwing something,151,1
SomethingV2/frames/130684,36,Holding something,16,0
SomethingV2/frames/57502,46,Something falling like a feather or paper,134,0
SomethingV2/frames/114940,32,Pushing something so that it slightly moves,100,0
SomethingV2/frames/60011,34,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/188587,15,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/142087,32,Throwing something in the air and catching it,153,1
SomethingV2/frames/172331,68,Something falling like a feather or paper,134,0
SomethingV2/frames/208013,52,Spinning something so it continues spinning,139,1
SomethingV2/frames/3041,50,Touching (without moving) part of something,160,0
SomethingV2/frames/75311,63,Pushing something so that it slightly moves,100,0
SomethingV2/frames/48509,36,Holding something,16,0
SomethingV2/frames/34037,60,Throwing something in the air and catching it,153,1
SomethingV2/frames/36795,44,Spinning something so it continues spinning,139,1
SomethingV2/frames/105786,43,Throwing something,151,1
SomethingV2/frames/104681,24,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/193740,16,Throwing something,151,1
SomethingV2/frames/111469,47,Holding something,16,0
SomethingV2/frames/108063,48,Something falling like a rock,135,1
SomethingV2/frames/139493,42,Spinning something so it continues spinning,139,1
SomethingV2/frames/129969,35,Something falling like a rock,135,1
SomethingV2/frames/25608,45,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/70905,36,Throwing something,151,1
SomethingV2/frames/46686,59,Throwing something onto a surface,155,1
SomethingV2/frames/89281,50,Spinning something so it continues spinning,139,1
SomethingV2/frames/96823,33,Touching (without moving) part of something,160,0
SomethingV2/frames/201430,43,Something falling like a rock,135,1
SomethingV2/frames/104050,61,Spinning something so it continues spinning,139,1
SomethingV2/frames/89028,35,Something falling like a feather or paper,134,0
SomethingV2/frames/196600,29,Something falling like a feather or paper,134,0
SomethingV2/frames/170658,35,Holding something,16,0
SomethingV2/frames/9577,47,Pushing something so that it slightly moves,100,0
SomethingV2/frames/167379,32,Pushing something so that it slightly moves,100,0
SomethingV2/frames/217591,24,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/1613,29,Throwing something in the air and catching it,153,1
SomethingV2/frames/69146,32,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/31147,45,Pushing something so that it slightly moves,100,0
SomethingV2/frames/143434,48,Holding something,16,0
SomethingV2/frames/85549,41,Pushing something so that it slightly moves,100,0
SomethingV2/frames/164391,28,Throwing something onto a surface,155,1
SomethingV2/frames/167208,31,Throwing something in the air and catching it,153,1
SomethingV2/frames/14821,22,Holding something,16,0
SomethingV2/frames/30912,58,Holding something,16,0
SomethingV2/frames/192092,38,Holding something,16,0
SomethingV2/frames/181173,38,Touching (without moving) part of something,160,0
SomethingV2/frames/54946,38,Pushing something so that it slightly moves,100,0
SomethingV2/frames/106394,50,Throwing something onto a surface,155,1
SomethingV2/frames/183422,20,Something falling like a rock,135,1
SomethingV2/frames/70926,58,Holding something,16,0
SomethingV2/frames/86800,29,Throwing something onto a surface,155,1
SomethingV2/frames/217343,37,Throwing something,151,1
SomethingV2/frames/86613,34,Poking something so it slightly moves,55,0
SomethingV2/frames/169360,38,Throwing something against something,152,1
SomethingV2/frames/173122,37,Something falling like a rock,135,1
SomethingV2/frames/79185,25,Something falling like a feather or paper,134,0
SomethingV2/frames/115809,27,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/125193,36,Pushing something so that it slightly moves,100,0
SomethingV2/frames/63567,40,Throwing something against something,152,1
SomethingV2/frames/135689,34,Holding something,16,0
SomethingV2/frames/93873,35,Poking something so it slightly moves,55,0
SomethingV2/frames/208570,23,Poking something so it slightly moves,55,0
SomethingV2/frames/192827,53,Poking something so it slightly moves,55,0
SomethingV2/frames/68050,61,Throwing something in the air and catching it,153,1
SomethingV2/frames/195551,27,Spinning something so it continues spinning,139,1
SomethingV2/frames/41834,34,Something falling like a rock,135,1
SomethingV2/frames/29951,61,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/192070,27,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/121528,43,Holding something,16,0
SomethingV2/frames/66759,36,Throwing something,151,1
SomethingV2/frames/40505,33,Throwing something against something,152,1
SomethingV2/frames/134150,26,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/106544,44,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/96127,26,Pushing something so that it slightly moves,100,0
SomethingV2/frames/32315,41,Pushing something so that it slightly moves,100,0
SomethingV2/frames/9286,31,Throwing something,151,1
SomethingV2/frames/38440,44,Pushing something so that it slightly moves,100,0
SomethingV2/frames/33133,62,Spinning something so it continues spinning,139,1
SomethingV2/frames/146504,64,Touching (without moving) part of something,160,0
SomethingV2/frames/162181,30,Pushing something so that it slightly moves,100,0
SomethingV2/frames/215464,30,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/187133,53,Throwing something onto a surface,155,1
SomethingV2/frames/214081,49,Touching (without moving) part of something,160,0
SomethingV2/frames/200886,35,Throwing something against something,152,1
SomethingV2/frames/198229,29,Throwing something,151,1
SomethingV2/frames/202006,19,Touching (without moving) part of something,160,0
SomethingV2/frames/76122,43,Something falling like a rock,135,1
SomethingV2/frames/210233,35,Touching (without moving) part of something,160,0
SomethingV2/frames/183112,47,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/189509,26,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/91855,26,Throwing something against something,152,1
SomethingV2/frames/131459,58,Throwing something onto a surface,155,1
SomethingV2/frames/155007,39,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/204012,18,Pushing something so that it slightly moves,100,0
SomethingV2/frames/156736,26,Holding something,16,0
SomethingV2/frames/177000,28,Touching (without moving) part of something,160,0
SomethingV2/frames/128937,25,Throwing something,151,1
SomethingV2/frames/62860,31,Touching (without moving) part of something,160,0
SomethingV2/frames/111290,40,Holding something,16,0
SomethingV2/frames/134040,19,Something falling like a rock,135,1
SomethingV2/frames/60395,27,Throwing something in the air and catching it,153,1
SomethingV2/frames/139371,28,Something falling like a rock,135,1
SomethingV2/frames/204571,44,Touching (without moving) part of something,160,0
SomethingV2/frames/64332,22,Throwing something,151,1
SomethingV2/frames/79617,41,Throwing something onto a surface,155,1
SomethingV2/frames/11374,29,Throwing something,151,1
SomethingV2/frames/29605,31,Pushing something so that it slightly moves,100,0
SomethingV2/frames/189831,43,Holding something,16,0
SomethingV2/frames/161715,65,Throwing something against something,152,1
SomethingV2/frames/109698,34,Throwing something,151,1
SomethingV2/frames/99187,27,Poking something so it slightly moves,55,0
SomethingV2/frames/83040,62,Something falling like a feather or paper,134,0
SomethingV2/frames/186740,52,Something falling like a feather or paper,134,0
SomethingV2/frames/124744,16,Holding something,16,0
SomethingV2/frames/76508,33,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/166376,21,Touching (without moving) part of something,160,0
SomethingV2/frames/179772,14,Holding something,16,0
SomethingV2/frames/116550,33,Poking something so it slightly moves,55,0
SomethingV2/frames/60493,21,Something falling like a rock,135,1
SomethingV2/frames/93682,29,Something falling like a rock,135,1
SomethingV2/frames/25,36,Poking something so it slightly moves,55,0
SomethingV2/frames/104433,39,Pushing something so that it slightly moves,100,0
SomethingV2/frames/8147,37,Holding something,16,0
SomethingV2/frames/88566,26,Throwing something against something,152,1
SomethingV2/frames/16860,29,Something falling like a rock,135,1
SomethingV2/frames/93753,56,Touching (without moving) part of something,160,0
SomethingV2/frames/142825,32,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/117251,42,Throwing something in the air and catching it,153,1
SomethingV2/frames/171976,43,Poking something so it slightly moves,55,0
SomethingV2/frames/3035,32,Poking something so it slightly moves,55,0
SomethingV2/frames/16392,44,Throwing something against something,152,1
SomethingV2/frames/87601,27,Spinning something so it continues spinning,139,1
SomethingV2/frames/75031,60,Throwing something against something,152,1
SomethingV2/frames/76447,30,Throwing something in the air and catching it,153,1
SomethingV2/frames/13541,41,Throwing something against something,152,1
SomethingV2/frames/164824,59,Throwing something against something,152,1
SomethingV2/frames/120140,28,Throwing something onto a surface,155,1
SomethingV2/frames/77506,26,Throwing something,151,1
SomethingV2/frames/9571,58,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/103773,59,Pushing something so that it slightly moves,100,0
SomethingV2/frames/205933,62,Throwing something onto a surface,155,1
SomethingV2/frames/107903,21,Holding something,16,0
SomethingV2/frames/220445,58,Something falling like a rock,135,1
SomethingV2/frames/63702,21,Holding something,16,0
SomethingV2/frames/135483,30,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/9916,43,Holding something,16,0
SomethingV2/frames/115788,60,Throwing something against something,152,1
SomethingV2/frames/127752,42,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/200759,34,Throwing something onto a surface,155,1
SomethingV2/frames/117443,64,Throwing something against something,152,1
SomethingV2/frames/14228,13,Holding something,16,0
SomethingV2/frames/123554,25,Holding something,16,0
SomethingV2/frames/194113,40,Throwing something in the air and catching it,153,1
SomethingV2/frames/155805,40,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/192352,42,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/166081,60,Spinning something so it continues spinning,139,1
SomethingV2/frames/144811,27,Pushing something so that it slightly moves,100,0
SomethingV2/frames/203197,42,Spinning something so it continues spinning,139,1
SomethingV2/frames/217125,41,Poking something so it slightly moves,55,0
SomethingV2/frames/129265,67,Throwing something,151,1
SomethingV2/frames/538,43,Pushing something so that it slightly moves,100,0
SomethingV2/frames/156329,38,Holding something,16,0
SomethingV2/frames/68192,31,Poking something so it slightly moves,55,0
SomethingV2/frames/167944,42,Throwing something in the air and catching it,153,1
SomethingV2/frames/170720,56,Throwing something,151,1
SomethingV2/frames/34247,32,Poking something so it slightly moves,55,0
SomethingV2/frames/145938,46,Something falling like a rock,135,1
SomethingV2/frames/14927,27,Throwing something,151,1
SomethingV2/frames/212846,35,Throwing something against something,152,1
SomethingV2/frames/136756,23,Something falling like a feather or paper,134,0
SomethingV2/frames/8448,33,Poking something so it slightly moves,55,0
SomethingV2/frames/20337,22,Throwing something in the air and catching it,153,1
SomethingV2/frames/184340,43,Holding something,16,0
SomethingV2/frames/220311,66,Something falling like a feather or paper,134,0
SomethingV2/frames/208658,43,Throwing something in the air and catching it,153,1
SomethingV2/frames/175982,40,Touching (without moving) part of something,160,0
SomethingV2/frames/190229,36,Spinning something so it continues spinning,139,1
SomethingV2/frames/47236,35,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/62148,38,Throwing something in the air and catching it,153,1
SomethingV2/frames/211922,46,Throwing something,151,1
SomethingV2/frames/155451,40,Something falling like a feather or paper,134,0
SomethingV2/frames/202378,26,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/196174,21,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/195916,29,Throwing something onto a surface,155,1
SomethingV2/frames/81649,34,Touching (without moving) part of something,160,0
SomethingV2/frames/138837,25,Throwing something in the air and catching it,153,1
SomethingV2/frames/3804,23,Throwing something onto a surface,155,1
SomethingV2/frames/155469,65,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/208393,35,Pushing something so that it slightly moves,100,0
SomethingV2/frames/20987,37,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/209930,23,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/53467,37,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/88028,60,Spinning something so it continues spinning,139,1
SomethingV2/frames/333,19,Throwing something,151,1
SomethingV2/frames/193098,40,Spinning something so it continues spinning,139,1
SomethingV2/frames/22971,32,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/95000,29,Throwing something,151,1
SomethingV2/frames/120675,54,Throwing something onto a surface,155,1
SomethingV2/frames/32112,43,Throwing something,151,1
SomethingV2/frames/160223,31,Throwing something,151,1
SomethingV2/frames/170424,35,Something falling like a rock,135,1
SomethingV2/frames/169456,32,Holding something,16,0
SomethingV2/frames/157371,26,Throwing something,151,1
SomethingV2/frames/183838,59,Holding something,16,0
SomethingV2/frames/95550,40,Holding something,16,0
SomethingV2/frames/117164,37,Throwing something against something,152,1
SomethingV2/frames/26011,52,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/148888,45,Pushing something so that it slightly moves,100,0
SomethingV2/frames/161764,53,Touching (without moving) part of something,160,0
SomethingV2/frames/172161,38,Something falling like a rock,135,1
SomethingV2/frames/422,51,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/220706,47,Touching (without moving) part of something,160,0
SomethingV2/frames/178473,37,Touching (without moving) part of something,160,0
SomethingV2/frames/182492,29,Something falling like a feather or paper,134,0
SomethingV2/frames/24247,23,Something falling like a feather or paper,134,0
SomethingV2/frames/117006,42,Something falling like a rock,135,1
SomethingV2/frames/139763,53,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/101602,48,Throwing something onto a surface,155,1
SomethingV2/frames/202688,48,Pushing something so that it slightly moves,100,0
SomethingV2/frames/43688,23,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/131149,31,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/116916,45,Holding something,16,0
SomethingV2/frames/73719,33,Pushing something so that it slightly moves,100,0
SomethingV2/frames/10188,32,Spinning something so it continues spinning,139,1
SomethingV2/frames/182948,34,Throwing something against something,152,1
SomethingV2/frames/169729,21,Throwing something,151,1
SomethingV2/frames/63386,27,Throwing something onto a surface,155,1
SomethingV2/frames/167630,40,Throwing something,151,1
SomethingV2/frames/87383,47,Something falling like a feather or paper,134,0
SomethingV2/frames/212979,41,Throwing something against something,152,1
SomethingV2/frames/88152,38,Throwing something in the air and catching it,153,1
SomethingV2/frames/97346,27,Throwing something against something,152,1
SomethingV2/frames/150494,38,Touching (without moving) part of something,160,0
SomethingV2/frames/143385,61,Throwing something in the air and catching it,153,1
SomethingV2/frames/159844,46,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/153732,39,Holding something,16,0
SomethingV2/frames/164383,42,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/163776,30,Throwing something,151,1
SomethingV2/frames/817,46,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/48698,31,Pushing something so that it slightly moves,100,0
SomethingV2/frames/4598,35,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/216138,45,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/91082,33,Throwing something against something,152,1
SomethingV2/frames/220827,28,Throwing something,151,1
SomethingV2/frames/138055,51,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/85585,32,Holding something,16,0
SomethingV2/frames/155417,33,Throwing something onto a surface,155,1
SomethingV2/frames/159105,25,Throwing something,151,1
